block,street_name,latitude,longitude,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
917,JURONG WEST ST 91,1.340310934557,103.687845848623,,,2.0,4.0,4.0,7.0,9.0,9.0,13.0,14.0,18.0,7.0,4.0,3.0,3.0,3.0,7.0,3.0,8.0,9.0,2.0,6.0,2.0,2.0,3.0,4.0,5.0,7.0,1.0,1.0,,3.0,8.0,6.0,
917,HOUGANG AVE 9,1.37499383603398,103.883486736367,,,,,,,,,,,,4.0,22.0,6.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,,1.0,3.0,1.0,2.0,
918,JURONG WEST ST 91,1.34057937455949,103.687170663318,,,,,3.0,2.0,3.0,1.0,2.0,4.0,1.0,,1.0,1.0,,2.0,,,1.0,1.0,3.0,,1.0,1.0,,1.0,,,,2.0,1.0,,,1.0,
918,HOUGANG AVE 9,1.37558451584827,103.883516297929,,,,,,,,,,,,5.0,34.0,9.0,6.0,4.0,2.0,2.0,2.0,5.0,1.0,7.0,2.0,5.0,,,,6.0,2.0,1.0,3.0,5.0,2.0,3.0,
919,HOUGANG AVE 4,1.37599864358991,103.884121407611,,,,,,,,,,,,,28.0,3.0,7.0,1.0,6.0,,2.0,1.0,,4.0,4.0,2.0,1.0,,2.0,3.0,1.0,,3.0,1.0,2.0,2.0,
919,JURONG WEST ST 91,1.33992655116463,103.687354276108,,,,4.0,8.0,6.0,4.0,6.0,7.0,12.0,3.0,9.0,4.0,,2.0,2.0,1.0,2.0,1.0,4.0,4.0,,1.0,3.0,2.0,3.0,3.0,,1.0,,1.0,,2.0,2.0,
91A,TELOK BLANGAH ST 31,1.27666082698261,103.807130946622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,27.0,3.0
92,BEDOK NTH AVE 4,1.33244414877356,103.941297978178,4.0,6.0,6.0,6.0,4.0,9.0,15.0,3.0,13.0,18.0,8.0,10.0,11.0,7.0,8.0,5.0,7.0,9.0,3.0,6.0,9.0,5.0,4.0,3.0,6.0,3.0,4.0,3.0,5.0,1.0,2.0,2.0,5.0,2.0,
92,LOR 4 TOA PAYOH,1.33807081646133,103.849457178811,1.0,,1.0,2.0,2.0,1.0,,1.0,3.0,2.0,2.0,1.0,1.0,,,3.0,1.0,2.0,1.0,1.0,4.0,,1.0,,,1.0,,2.0,,1.0,,,1.0,1.0,
92,C'WEALTH DR,1.30573175327774,103.800253694336,2.0,2.0,1.0,3.0,4.0,3.0,4.0,1.0,7.0,6.0,5.0,12.0,4.0,2.0,6.0,3.0,5.0,6.0,4.0,5.0,2.0,3.0,1.0,3.0,1.0,,2.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,
92,PIPIT RD,1.32319473990266,103.887350625629,,,,,,,,,,,,5.0,6.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,2.0,1.0,3.0,1.0,,1.0,1.0,
92,DAWSON RD,1.29512086158745,103.81115001607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,25.0,7.0,5.0,
920,HOUGANG ST 91,1.37682252239851,103.884082693756,,,,,,,,,,,,,28.0,14.0,3.0,7.0,1.0,1.0,4.0,3.0,5.0,2.0,1.0,,,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,
920,JURONG WEST ST 92,1.33981029705455,103.688318667097,,,,3.0,4.0,15.0,8.0,5.0,8.0,10.0,4.0,3.0,5.0,2.0,3.0,,4.0,,3.0,3.0,4.0,2.0,,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,,1.0,5.0,2.0
921,HOUGANG ST 91,1.37639888861395,103.884100743983,,,,,,,,,,,,,25.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,,2.0,3.0,1.0,1.0,,4.0,1.0,,1.0,2.0,2.0,4.0,
921,TAMPINES ST 91,1.34829167331945,103.940744738218,3.0,4.0,2.0,1.0,8.0,5.0,10.0,4.0,17.0,16.0,4.0,7.0,6.0,4.0,3.0,4.0,4.0,1.0,4.0,5.0,2.0,3.0,2.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,
921,JURONG WEST ST 92,1.33954694804927,103.688905094967,,,,3.0,3.0,4.0,9.0,3.0,7.0,6.0,3.0,1.0,3.0,,1.0,3.0,,2.0,,,3.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,1.0,3.0,4.0,
922,HOUGANG ST 91,1.37637123592057,103.883519603693,,,,,,,,,,,,6.0,25.0,5.0,4.0,8.0,2.0,1.0,3.0,3.0,6.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,,4.0,,1.0,
922,TAMPINES ST 91,1.34749510520912,103.940762770964,2.0,2.0,4.0,6.0,11.0,6.0,6.0,11.0,13.0,13.0,2.0,6.0,7.0,3.0,2.0,5.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,,1.0,
922,JURONG WEST ST 92,1.33919816252856,103.689367475622,,,,2.0,6.0,8.0,5.0,9.0,8.0,12.0,1.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,9.0,5.0,2.0,,6.0,,4.0,3.0,2.0,2.0,2.0,,2.0,1.0,
923,HOUGANG AVE 9,1.37612888392926,103.882894860894,,,,,,,,,,,,6.0,28.0,6.0,5.0,6.0,3.0,3.0,5.0,3.0,5.0,3.0,1.0,,3.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0
923,JURONG WEST ST 92,1.33953650305564,103.689799865223,,,,1.0,6.0,2.0,4.0,2.0,8.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,5.0,4.0,2.0,1.0,,2.0,,1.0,4.0,1.0,3.0,4.0,,1.0,1.0,
924,TAMPINES ST 91,1.34679100571298,103.940776965834,3.0,2.0,4.0,6.0,5.0,5.0,15.0,6.0,10.0,9.0,8.0,8.0,3.0,7.0,2.0,3.0,6.0,,1.0,2.0,6.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,,1.0
924,HOUGANG AVE 9,1.37629501553766,103.882146024079,,,,,,,,,,,,,19.0,13.0,7.0,4.0,3.0,4.0,2.0,4.0,1.0,6.0,3.0,1.0,1.0,3.0,3.0,6.0,3.0,,,4.0,1.0,4.0,
924,JURONG WEST ST 92,1.34026317516036,103.689828390364,,,,1.0,2.0,1.0,3.0,2.0,1.0,2.0,,,,2.0,1.0,,,,,,2.0,,,,,1.0,,1.0,,,,,,,
925,HOUGANG ST 91,1.37670584605139,103.882497236424,,,,,,,,,,,,,25.0,8.0,5.0,6.0,1.0,2.0,5.0,8.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,
925,TAMPINES ST 91,1.3464231383013,103.940969858247,3.0,3.0,6.0,9.0,3.0,4.0,11.0,14.0,8.0,12.0,10.0,6.0,10.0,6.0,2.0,6.0,5.0,5.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0
925,JURONG WEST ST 92,1.34014998251698,103.689146387922,,,2.0,1.0,4.0,10.0,8.0,4.0,16.0,13.0,10.0,9.0,6.0,6.0,5.0,10.0,5.0,2.0,2.0,9.0,8.0,7.0,5.0,2.0,3.0,4.0,4.0,8.0,5.0,5.0,3.0,1.0,2.0,4.0,
926,HOUGANG ST 91,1.37607145439609,103.88092440132,,,,,,,,,,,,,18.0,13.0,4.0,4.0,5.0,2.0,4.0,2.0,10.0,2.0,2.0,4.0,2.0,,4.0,2.0,4.0,6.0,3.0,4.0,,,
926,TAMPINES ST 91,1.34601425203048,103.940985246396,2.0,5.0,2.0,2.0,4.0,10.0,4.0,3.0,7.0,9.0,3.0,1.0,5.0,1.0,,,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,2.0,3.0,,1.0,3.0,3.0,2.0,
926,JURONG WEST ST 92,1.34052311772672,103.689190161416,,,,,5.0,3.0,5.0,11.0,13.0,5.0,10.0,9.0,7.0,5.0,4.0,3.0,2.0,7.0,6.0,6.0,6.0,1.0,7.0,5.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,,2.0,
927,HOUGANG ST 91,1.37662265814177,103.880750517878,,,,,,,,,,,,,14.0,7.0,4.0,6.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,,2.0,2.0,,2.0,,1.0,4.0,3.0,
927,TAMPINES ST 91,1.34615293908618,103.940497682184,,,,1.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,2.0,,,2.0,,,1.0,
928,HOUGANG ST 91,1.37665907953021,103.881516333231,,,,,,,,,,,,,14.0,11.0,8.0,2.0,3.0,1.0,3.0,2.0,3.0,5.0,1.0,1.0,2.0,,1.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,
928,TAMPINES ST 91,1.34597336332088,103.940210611577,2.0,,2.0,2.0,2.0,6.0,1.0,6.0,7.0,2.0,1.0,,1.0,,4.0,2.0,,1.0,,,,,,,2.0,2.0,,2.0,2.0,,,2.0,,,
928,JURONG WEST ST 92,1.34091907818544,103.689244935518,,,,6.0,4.0,5.0,10.0,9.0,11.0,14.0,5.0,7.0,6.0,5.0,11.0,4.0,3.0,3.0,5.0,3.0,8.0,5.0,4.0,3.0,1.0,4.0,4.0,,3.0,2.0,,2.0,2.0,2.0,1.0
929,HOUGANG ST 91,1.37603204309401,103.881497888579,,,,,,,,,,,,,22.0,2.0,1.0,3.0,3.0,1.0,6.0,4.0,4.0,,3.0,2.0,3.0,,1.0,4.0,3.0,,3.0,2.0,4.0,2.0,
929,TAMPINES ST 91,1.34639172413318,103.93961398508,1.0,,7.0,6.0,2.0,5.0,15.0,4.0,12.0,10.0,12.0,7.0,3.0,7.0,4.0,5.0,4.0,7.0,1.0,7.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,6.0,1.0,
929,JURONG WEST ST 92,1.34129441040102,103.689270790909,,1.0,,4.0,6.0,6.0,13.0,11.0,13.0,16.0,12.0,10.0,6.0,8.0,11.0,11.0,4.0,7.0,3.0,3.0,9.0,3.0,5.0,5.0,3.0,2.0,4.0,2.0,5.0,6.0,7.0,4.0,,3.0,1.0
92A,PIPIT RD,1.32300479810181,103.887635737659,,,,,,,,,,,,14.0,7.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,1.0,,3.0,,
92A,TELOK BLANGAH ST 31,1.27652913902535,103.807514116022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,
92B,TELOK BLANGAH ST 31,1.27587336458339,103.80733260564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.0
93,BEDOK NTH AVE 4,1.33288899931349,103.941309734338,4.0,2.0,8.0,2.0,3.0,9.0,10.0,7.0,18.0,9.0,7.0,3.0,5.0,1.0,3.0,6.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,,1.0,5.0,4.0,1.0,1.0,
93,WHAMPOA DR,1.32227606663005,103.854799917943,7.0,3.0,9.0,3.0,3.0,3.0,1.0,5.0,5.0,9.0,5.0,6.0,2.0,5.0,5.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,1.0,2.0,,4.0,5.0,3.0,8.0,
93,C'WEALTH DR,1.30525193756007,103.800073029624,2.0,3.0,1.0,3.0,5.0,6.0,3.0,4.0,8.0,6.0,1.0,9.0,2.0,3.0,4.0,6.0,9.0,10.0,5.0,8.0,6.0,4.0,,2.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,5.0,4.0,3.0,
93,GEYLANG BAHRU,1.3221889884464,103.871612008197,5.0,5.0,3.0,5.0,3.0,4.0,5.0,7.0,7.0,11.0,10.0,6.0,8.0,3.0,5.0,3.0,9.0,7.0,3.0,2.0,6.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,,3.0,2.0,,,6.0,
93,DAWSON RD,1.29499226963351,103.8117965437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,21.0,7.0,9.0,1.0
93,JLN DUA,1.30868190843587,103.887123739313,2.0,,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,5.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,2.0,,4.0,4.0,,1.0,2.0,1.0,1.0,2.0,5.0,,4.0,1.0,
930,HOUGANG ST 91,1.37548347566836,103.881278238761,,,,,,,,,,,,,18.0,7.0,2.0,3.0,1.0,2.0,5.0,4.0,7.0,1.0,2.0,2.0,,1.0,3.0,2.0,,1.0,2.0,1.0,1.0,3.0,
930,TAMPINES ST 91,1.34596292007997,103.939614775098,6.0,1.0,6.0,9.0,8.0,11.0,10.0,9.0,16.0,17.0,9.0,7.0,9.0,3.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,,1.0,1.0,5.0,4.0,1.0,3.0,
930,JURONG WEST ST 92,1.34100580092021,103.689898814776,,,,1.0,3.0,1.0,1.0,2.0,2.0,7.0,,1.0,,2.0,,1.0,,1.0,,2.0,,3.0,,1.0,2.0,,,,,,,,2.0,,
931,HOUGANG ST 91,1.37554458578664,103.880604702424,,,,,,,,,,,,,23.0,7.0,5.0,2.0,,5.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,,
931,TAMPINES ST 91,1.34587259826689,103.939107246321,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,4.0,4.0,,2.0,2.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,2.0,,,,1.0,,2.0,2.0,1.0,,
931,JURONG WEST ST 92,1.34162140661589,103.689734175235,,,,2.0,4.0,6.0,4.0,6.0,6.0,6.0,3.0,2.0,3.0,3.0,,2.0,2.0,3.0,2.0,1.0,3.0,3.0,6.0,1.0,,,,3.0,1.0,1.0,1.0,,,1.0,
932,TAMPINES ST 91,1.34560021032851,103.939441311085,6.0,3.0,5.0,5.0,11.0,7.0,7.0,6.0,6.0,9.0,6.0,5.0,1.0,,2.0,,2.0,,3.0,2.0,7.0,1.0,1.0,4.0,,1.0,1.0,1.0,,3.0,2.0,1.0,3.0,1.0,
932,JURONG WEST ST 92,1.34175201491735,103.68866421473,,,1.0,5.0,11.0,7.0,8.0,8.0,11.0,12.0,6.0,8.0,6.0,5.0,5.0,2.0,,5.0,4.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,,,2.0,1.0,1.0,5.0,2.0,1.0,
932A,HOUGANG AVE 9,1.37526558111204,103.881750957344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,4.0,1.0
932B,HOUGANG AVE 9,1.37512666113387,103.882234927883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,3.0,1.0
933,JURONG WEST ST 91,1.34210369320011,103.689808823063,,,,5.0,4.0,3.0,3.0,3.0,9.0,9.0,2.0,8.0,2.0,,4.0,2.0,6.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,,4.0,,,3.0,1.0,2.0,1.0,3.0,1.0,1.0
933,TAMPINES ST 91,1.34524172287511,103.939098694607,3.0,2.0,5.0,9.0,4.0,7.0,7.0,7.0,10.0,9.0,4.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,5.0,3.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,
933A,HOUGANG AVE 9,1.37575796713266,103.882032792636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,5.0,
934,JURONG WEST ST 91,1.34223795658447,103.688737672784,,,,6.0,5.0,5.0,8.0,10.0,14.0,14.0,7.0,4.0,3.0,5.0,3.0,2.0,4.0,,4.0,5.0,5.0,1.0,5.0,3.0,,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,
934,TAMPINES ST 91,1.34533410814814,103.940122148336,3.0,1.0,2.0,3.0,5.0,4.0,11.0,3.0,12.0,9.0,4.0,5.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,
935,JURONG WEST ST 91,1.34267202573953,103.688333030285,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,
935,TAMPINES ST 91,1.34563428737778,103.9410773896,2.0,3.0,2.0,4.0,6.0,8.0,11.0,6.0,22.0,4.0,6.0,3.0,2.0,3.0,1.0,,5.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,,3.0,1.0,1.0,2.0,4.0,3.0,
936,TAMPINES AVE 5,1.34648199490591,103.941699826556,,,,1.0,5.0,7.0,4.0,6.0,6.0,10.0,5.0,5.0,8.0,1.0,2.0,5.0,1.0,3.0,3.0,3.0,3.0,1.0,,,2.0,3.0,3.0,7.0,3.0,1.0,3.0,1.0,2.0,2.0,
936,JURONG WEST ST 91,1.34256782159013,103.689149776097,,,,1.0,9.0,10.0,10.0,7.0,15.0,14.0,4.0,10.0,9.0,8.0,9.0,4.0,12.0,2.0,4.0,12.0,6.0,6.0,6.0,4.0,4.0,4.0,,5.0,6.0,2.0,1.0,,2.0,3.0,1.0
936,HOUGANG ST 92,1.37457017021602,103.879877813491,,,,,,,,,,,,,13.0,7.0,2.0,3.0,5.0,2.0,3.0,3.0,1.0,4.0,1.0,,1.0,,1.0,2.0,1.0,1.0,4.0,2.0,,,
937,TAMPINES AVE 5,1.34723955510922,103.941637495623,1.0,,,7.0,6.0,1.0,6.0,7.0,3.0,4.0,,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,2.0,3.0,,1.0,1.0,,2.0,3.0,2.0,1.0,1.0,3.0,1.0,
937,HOUGANG ST 92,1.37474487311266,103.879297103173,,,,,,,,,,,,,19.0,6.0,4.0,3.0,1.0,7.0,4.0,3.0,1.0,3.0,5.0,3.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,
938,TAMPINES AVE 5,1.34790449944268,103.941725378469,,,,4.0,6.0,5.0,2.0,3.0,6.0,4.0,2.0,,1.0,2.0,3.0,2.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,,1.0
938,JURONG WEST ST 91,1.34287698980062,103.689772560657,,,,2.0,4.0,6.0,4.0,6.0,8.0,10.0,6.0,7.0,4.0,3.0,,,3.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,,3.0,,1.0,2.0,3.0,1.0
938,HOUGANG ST 92,1.37428772025623,103.879678550369,,,,,,,,,,,,,6.0,5.0,5.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,,1.0,1.0,3.0,5.0,1.0,2.0,,,,3.0,
939,TAMPINES AVE 5,1.34811106445667,103.941241973001,,,,3.0,3.0,2.0,5.0,3.0,10.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,1.0,,1.0,3.0,
939,JURONG WEST ST 91,1.34295232797122,103.689028795017,,,,2.0,6.0,6.0,15.0,7.0,11.0,17.0,10.0,10.0,8.0,7.0,7.0,9.0,8.0,9.0,2.0,5.0,10.0,5.0,6.0,,3.0,6.0,3.0,6.0,4.0,1.0,5.0,,1.0,2.0,
93A,TELOK BLANGAH ST 31,1.27532678702069,103.807325814897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,20.0,
93B,TELOK BLANGAH ST 31,1.27542242415933,103.807653233671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,3.0
94,WHAMPOA DR,1.32197941678428,103.855754340847,3.0,2.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,6.0,5.0,3.0,3.0,3.0,1.0,,1.0,1.0,1.0,1.0,4.0,5.0,,1.0,3.0,,2.0,1.0,1.0,2.0,2.0,3.0,1.0,
94,LOR 4 TOA PAYOH,1.33889442783828,103.849538318068,,,1.0,,1.0,2.0,2.0,2.0,4.0,1.0,6.0,5.0,2.0,1.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,,
94,HAVELOCK RD,1.28821320112555,103.833233526093,,1.0,4.0,4.0,2.0,5.0,5.0,6.0,7.0,7.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,,4.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,2.0,3.0,1.0,,
94,C'WEALTH DR,1.30558616281111,103.800743580931,1.0,3.0,5.0,5.0,3.0,1.0,6.0,3.0,4.0,3.0,5.0,3.0,3.0,1.0,7.0,5.0,6.0,2.0,2.0,2.0,9.0,2.0,6.0,1.0,2.0,1.0,2.0,4.0,,1.0,1.0,1.0,2.0,,
94,GEYLANG BAHRU,1.32265301195609,103.87130995354,4.0,6.0,6.0,1.0,2.0,5.0,7.0,1.0,8.0,15.0,7.0,7.0,5.0,8.0,11.0,4.0,2.0,4.0,3.0,3.0,10.0,2.0,4.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,4.0,7.0,1.0,2.0,
940,TAMPINES AVE 5,1.34916983775075,103.941421249044,,,,2.0,12.0,12.0,5.0,8.0,6.0,6.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,5.0,1.0,5.0,4.0,,2.0,3.0,,,1.0,3.0,2.0,,5.0,2.0,6.0,3.0,
940,JURONG WEST ST 91,1.34330790784968,103.688873352514,,,,,10.0,5.0,8.0,4.0,17.0,10.0,7.0,3.0,3.0,5.0,2.0,2.0,1.0,5.0,1.0,6.0,6.0,2.0,6.0,2.0,2.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,
940,HOUGANG ST 92,1.37348307053932,103.879777763575,,,,,,,,,,,,,12.0,3.0,,1.0,4.0,7.0,2.0,,5.0,,1.0,,,3.0,1.0,1.0,3.0,,2.0,2.0,1.0,,
941,TAMPINES AVE 5,1.34943571232067,103.94073476034,,,,3.0,6.0,7.0,6.0,4.0,5.0,6.0,9.0,3.0,3.0,1.0,2.0,2.0,1.0,,,1.0,,,,,2.0,2.0,,2.0,2.0,1.0,,3.0,1.0,4.0,
941,JURONG WEST ST 91,1.34388068772889,103.688795307632,,,,,6.0,5.0,3.0,5.0,15.0,7.0,5.0,3.0,6.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,6.0,,1.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,
941,HOUGANG ST 92,1.37356291019463,103.879184657596,,,,,,,,,,,,,20.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,,2.0,1.0,3.0,1.0,,3.0,3.0,,2.0,1.0
942,TAMPINES AVE 5,1.34976895413461,103.940623987817,,,,4.0,9.0,7.0,5.0,10.0,8.0,6.0,6.0,1.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,5.0,3.0,1.0,,,5.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,
942,JURONG WEST ST 91,1.34372024772133,103.689377054654,,,,,3.0,5.0,7.0,3.0,10.0,9.0,4.0,6.0,3.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,,,,2.0,3.0,3.0,2.0,1.0,2.0,
942,HOUGANG ST 92,1.37328587053886,103.880413624286,,,,,,,,,,,,,20.0,7.0,6.0,5.0,2.0,1.0,1.0,3.0,8.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,,,,2.0,2.0,
943,TAMPINES AVE 5,1.35017819018821,103.941193548918,,,,5.0,5.0,5.0,2.0,2.0,9.0,2.0,,3.0,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,4.0,,
943,JURONG WEST ST 91,1.343694927282,103.689789273674,,,,,4.0,3.0,7.0,4.0,12.0,10.0,4.0,3.0,,1.0,,1.0,3.0,2.0,,4.0,1.0,5.0,3.0,1.0,1.0,2.0,,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0
943,HOUGANG ST 92,1.37386961002329,103.880562714742,,,,,,,,,,,,,10.0,10.0,2.0,7.0,7.0,6.0,2.0,5.0,4.0,2.0,1.0,3.0,5.0,5.0,3.0,1.0,2.0,,2.0,3.0,1.0,1.0,
944,TAMPINES AVE 5,1.35070823134699,103.940856151429,,,2.0,5.0,5.0,4.0,6.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,,,2.0,1.0,4.0,1.0,,2.0,1.0,1.0,3.0,1.0,1.0,,3.0,5.0,1.0,1.0,
944,JURONG WEST ST 91,1.34460158675374,103.689712964527,,,,2.0,11.0,7.0,4.0,6.0,13.0,16.0,6.0,7.0,5.0,,3.0,2.0,2.0,2.0,5.0,1.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,4.0,3.0,
944,HOUGANG ST 92,1.37428847209429,103.880434862395,,,,,,,,,,,,,11.0,7.0,2.0,2.0,,1.0,3.0,5.0,4.0,,1.0,,3.0,1.0,4.0,1.0,3.0,1.0,2.0,3.0,4.0,,
945,TAMPINES AVE 4,1.35138260051507,103.940372866717,,,,3.0,4.0,2.0,5.0,8.0,1.0,10.0,3.0,5.0,6.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,
945,JURONG WEST ST 91,1.3442392925763,103.690130101882,,,,,7.0,4.0,5.0,7.0,15.0,12.0,7.0,4.0,4.0,1.0,4.0,3.0,1.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0,6.0,1.0,,3.0,,2.0,4.0,1.0,,
945,HOUGANG ST 92,1.37421925567469,103.881015089936,,,,,,,,,,,,,8.0,5.0,4.0,3.0,6.0,4.0,3.0,3.0,,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,,3.0,
946,TAMPINES AVE 4,1.35138263695728,103.939994840745,,,,1.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,6.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,1.0,
946,JURONG WEST ST 91,1.3442000994276,103.69045184945,,,,,7.0,8.0,6.0,7.0,7.0,10.0,1.0,3.0,,,4.0,3.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,,,1.0,1.0,5.0,4.0,2.0,,1.0,,1.0,
946,HOUGANG ST 92,1.3746506132119,103.881222880283,,,,,,,,,,,,,10.0,8.0,5.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,,1.0,6.0,3.0,2.0,1.0,,2.0,2.0,1.0,1.0
